src_lead_id,system_id,src_branch_id,brand_id,product_of_interest,brand,branch_name,region,site_group,enterprise_ad_category,enterprise_ad_sub_category,entp_customer_id,entp_entity_id,match_type,Customer_Name,Customer_Email,Customer_Email_Normalized,Customer_Phone,Customer_Address_1,Customer_City,Customer_State,Customer_Zip_Postal,Customer_Country,customer_mapping,customer_count,Lead_Created_Date,First_Set_Date,First_Appointment_Date,First_Meet_Date,First_Booked_Date,Cancel_Date,Install_Date,Raw_Leads,Opps,Speed_2_Meet,Meets,Jobs_Sold_Gross,Bookings_Gross,Financed_Amount,Finance_Turndown,Finance_Turndown_Amount,Jobs_Cancelled,Bookings_Cancel,Installed_Jobs,Revenue,appt_statuses,appt_ids,setby_user_ids,meet_appt_statuses,meet_appt_ids,contract_ids,sales_rep_ids,product_ids,finance_plan_ids,cancel_reasons,cancel_contract_ids,cancel_finance_plan_ids,cancel_product_ids,job_ids,rev_contract_ids,rev_product_ids,installer_ids
998018,UWD_LeadPerfection,NC,UWD,Windows,Universal Windows Direct,Charlotte,None,2022,Internet,Search,8.63422E+18,fffc8d337f65582a109cac676ad18ace46777bdebf6b8a96b1cd1b39c15a257b,no_match,Ethan Brown,hsmall@example.com,hsmall@example.com,4375738395,46657 Christy Haven Apt. 722,East Catherine,CT,55024,null,"[{""customer_id"":""857673"",""system_id"":""UWD_LeadPerfection""}]",1,2024-08-26 14:20:52,2024-08-26 14:20:52,2024-08-28 09:00:00,null,null,null,null,1,1,1,null,null,null,null,null,null,null,null,null,null,"[""Appt Cancel: Unknown""]","[""689571""]","[""560""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
120399,UWD_LeadPerfection,COL,UWD,Door,Universal Windows Direct,Columbus,None,2019,Internet,Search,-7.98947E+18,fffc8ba7ae648c45092dec1dc66940c92b109ab2c54e8e97b31a81e336573a84,no_match,Katherine Young,kiddmichael@example.com,kiddmichael@example.com,1561931837,5084 Melissa Well Apt. 077,North Kimberlyville,GU,74225,null,"[{""customer_id"":""109805"",""system_id"":""UWD_LeadPerfection""}]",1,2016-12-09 14:23:20,2016-12-09 14:40:59,2016-12-21 09:00:00,2016-12-21 09:00:00,null,null,null,1,1,11,1,null,null,null,null,null,null,null,null,null,"[""Pitch Miss: Product""]","[""119385""]","[""918""]","[""Pitch Miss: Product""]","[""119385""]",null,null,null,null,null,null,null,null,null,null,null,null
2732464,LG_Centah,2698,LG,84,LeafGuard,Michigan,Central,2020,Other,Other,7.27756E+18,fffc780449c9e6e7a6ff7b1dda276dc0e063c8d07e0128b209d44634f6ac7547,no_match,Brian Soto,rhondamoore@example.com,rhondamoore@example.com,1255213760,5482 Joseph Stravenue,Wardbury,FL,99225,USA,"[{""customer_id"":""2732464"",""system_id"":""LG_Centah""}]",1,2020-10-29 14:16:50,2020-10-29 14:16:50,2020-11-08 11:36:26,2020-11-08 11:36:26,null,null,null,1,1,9,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""2732464""]","[""21288""]","[""Quoted""]","[""2732464""]",null,null,null,null,null,null,null,null,null,null,null,null
2760349,LG_Centah,2702,LG,84,LeafGuard,Houston,South,2020,TV,TV - Local,4.67782E+18,fffc69706dc665ee07ca0c8cffd6363ac47da31f545bf18724bff4602605c5a6,no_match,Jennifer Perez,agutierrez@example.com,agutierrez@example.com,8115562606,290 Barnes Springs,Jennifermouth,PW,45610,USA,"[{""customer_id"":""2760349"",""system_id"":""LG_Centah""}]",1,2021-02-21 18:53:24,2021-02-21 18:53:24,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Canceled During Sale""]","[""2760349""]","[""21094""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
193387,UWD_LeadPerfection,CLE,UWD,null,Universal Windows Direct,Cleveland,None,Legacy,Events,CLE: IX Great Big H&G,6.02347E+17,fffc6574eaa29d5162e2bef38b72f4a08144fb43fc80b261062c2757a4c7ad84,no_match,Douglas Rose,isabellagriffin@example.org,isabellagriffin@example.org,6341085628,18848 Sherman Estate Apt. 089,Johnport,VA,55911,null,"[{""customer_id"":""173029"",""system_id"":""UWD_LeadPerfection""}]",1,2018-02-14 12:11:38,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3506309,LG_Centah,2703,LG,84,LeafGuard,Nebraska,West,2020,Lead Aggregator,Modernize,2.08723E+18,fffc4fd7291477d8ca63734be1a16d9dd35ebc92cddd286897e9be106a93c4db,no_match,Mrs. Amy Watson,david17@example.com,david17@example.com,9989354492,315 Mackenzie Lake Suite 126,Millerton,NE,17548,USA,"[{""customer_id"":""3506309"",""system_id"":""LG_Centah""}]",1,2023-11-05 19:13:24,2023-11-05 19:13:24,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3506309""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
7de502c0-160e-ed11-82e5-002248069f63,Champion_CE,43e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Evansville,Mid West,Legacy,Internet,Online,-7.12115E+18,fffc3b7eeea136c145e418564e1a1e4acc235cc3f8f26a881e2ee63407084986,no_match,Jeremy Wood,hchapman@example.com,hchapman@example.com,7622827728,377 Julie Points,Sandraville,PA,54059,USA,"[{""customer_id"":""f5de74bb-160e-ed11-82e5-000d3a319309"",""system_id"":""Champion_CE""}]",1,2022-07-28 01:44:04,2022-07-28 01:44:04,2022-08-05 15:00:00,2022-08-05 15:00:00,null,null,null,1,1,8,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
ccd9fc27-31c2-ee11-907a-000d3a35453a,Champion_CE,27e79fd8-a686-e911-a974-000d3a597bf5,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Atlanta,South East,Legacy,Direct Mail,Promotional Mail,6.39583E+18,fffc323bdc6cc176420b1cac69f889b55611d9a2c7e9baf08d4336ac6b2ae6ce,partial_phone,Jacob Roberts,davidtorres@example.com,davidtorres@example.com,9604432701,06794 Mccullough Tunnel Suite 792,New Dana,WV,59474,USA,"[{""customer_id"":""af146781-bab6-ee11-a569-002248049961"",""system_id"":""Champion_CE""},{""customer_id"":""6ed9fc27-31c2-ee11-907a-000d3a35453a"",""system_id"":""Champion_CE""}]",2,2024-02-03 01:11:38,2024-02-03 01:11:38,2024-03-04 11:00:00,2024-03-04 11:00:00,null,null,null,1,1,30,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
fa646f82-bab6-ee11-a569-0022480491ad,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,null,null,null,null,null,Lead Aggregator,Aged Data,6.39583E+18,fffc323bdc6cc176420b1cac69f889b55611d9a2c7e9baf08d4336ac6b2ae6ce,partial_phone,Brittany Luna,marshelizabeth@example.com,marshelizabeth@example.com,8074120948,813 Susan Pike,Port Thomas,MH,02947,USA,"[{""customer_id"":""af146781-bab6-ee11-a569-002248049961"",""system_id"":""Champion_CE""},{""customer_id"":""6ed9fc27-31c2-ee11-907a-000d3a35453a"",""system_id"":""Champion_CE""}]",2,2024-01-19 11:04:34,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
cf4c2957-50f1-ef11-be21-6045bd003980,Champion_CE,27e79fd8-a686-e911-a974-000d3a597bf5,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Atlanta,South East,Legacy,Internet,Online,-5.33567E+17,fffc30a2fceeb76edb28d36fc5f0064960fbf6b7e5c864406650f6b30848e23f,no_match,Timothy White,hilljamie@example.net,hilljamie@example.net,5690705626,564 Danny Courts,West Douglas,KS,12248,USA,"[{""customer_id"":""844c2957-50f1-ef11-be21-6045bd003980"",""system_id"":""Champion_CE""}]",1,2025-02-22 19:08:12,2025-02-22 19:08:12,2025-03-08 09:00:00,null,null,null,null,1,1,13,null,null,null,null,null,null,null,null,null,null,"[""No Show""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
47629,TBA_LeadPerfection,NC,TBA,null,The Bath Authority,Charlotte,None,2023,Lead Aggregator,Porch,1.0632E+18,fffc2a3099bf8a602004f090c935f582dc04ccd802a05356bd0d3d27ff39de9c,no_match,Tristan Gregory,mendezmark@example.org,mendezmark@example.org,6546103399,8861 Brown Mountain,Jonestown,MT,83540,null,"[{""customer_id"":""47542"",""system_id"":""TBA_LeadPerfection""}]",1,2024-03-05 12:05:41,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5dc6e8c8-80b1-ef11-b8e9-000d3a3543a3,Champion_CE,9db076c0-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Cincinnati,Mid West,Legacy,Signage,Yard Sign,7.1033E+17,fffc1ed3220535c888305f1bd893aa976a0635fc9aebb51de91bcbd6979da7c0,no_match,Stephen Adams,sanchezangela@example.org,sanchezangela@example.org,8325823868,07942 Brian Orchard Suite 946,Meganborough,OR,67390,USA,"[{""customer_id"":""15a0ebc2-80b1-ef11-b8e9-000d3a3543a3"",""system_id"":""Champion_CE""}]",1,2024-12-03 14:13:37,2024-12-03 14:13:37,2024-12-04 11:00:00,2024-12-04 11:00:00,null,null,null,1,1,0,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
33170,TBA_LeadPerfection,NC,TBA,Tub,The Bath Authority,Charlotte,None,2023,Lead Aggregator,Modernize Forms,-2.46734E+18,fffc19f068e1660715cd30bec6a4887f3619ebc90f5703988ffd64cb4dd4ae4b,exact,Christopher Ferguson,turnerrandall@example.org,turnerrandall@example.org,3985547435,79502 Chelsea Avenue Apt. 268,Farmerside,CO,85579,null,"[{""customer_id"":""33725"",""system_id"":""TBA_LeadPerfection""},{""customer_id"":""a64d8382-2a52-ef11-a316-000d3a346047"",""system_id"":""Champion_CE""}]",2,2023-11-06 13:03:09,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ad593083-2a52-ef11-a316-6045bd076a11,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,Sunroom,null,null,null,null,Lead Aggregator,Leads.io Sunrooms,-2.46734E+18,fffc19f068e1660715cd30bec6a4887f3619ebc90f5703988ffd64cb4dd4ae4b,exact,Kimberly Stafford,wchambers@example.com,wchambers@example.com,5370304531,337 Johnson Park Apt. 036,Port Joshuahaven,NM,22845,USA,"[{""customer_id"":""33725"",""system_id"":""TBA_LeadPerfection""},{""customer_id"":""a64d8382-2a52-ef11-a316-000d3a346047"",""system_id"":""Champion_CE""}]",2,2024-08-04 06:26:45,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
74070fa4-0cc3-ec11-a7b6-0022480983ba,Champion_CE,9db076c0-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Cincinnati,Mid West,Legacy,Internet,Online,7.32983E+18,fffc1760a990872454a3191635c3ea957ae487befb6106d74a0647be6b9bb3f3,no_match,Mary Knight,cameronanderson@example.org,cameronanderson@example.org,8430894870,056 Hill Springs Suite 758,Lake Jeffreyview,PW,55559,USA,"[{""customer_id"":""4379a68d-0cc3-ec11-a7b6-6045bd00fa14"",""system_id"":""Champion_CE""}]",1,2022-04-23 13:52:44,2022-04-23 13:52:44,2022-04-27 18:00:00,2022-04-27 18:00:00,null,null,null,1,1,4,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
3701466,LG_Centah,2681,LG,84,LeafGuard,Chicago,Central,2018,Lead Aggregator,Modernize,5.72307E+18,fffc115880945273c6bee3aceceffe0c9b2a872dd795d5336afef80d9beb35d3,exact,Emily Myers,christopher90@example.net,christopher90@example.net,3325411076,543 Thomas Junctions,Port Matthewbury,CA,79139,USA,"[{""customer_id"":""3701466"",""system_id"":""LG_Centah""},{""customer_id"":""3714755"",""system_id"":""LG_Centah""}]",2,2024-06-18 21:02:04,2024-06-20 08:58:54,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Canceled During Sale""]","[""3701466""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
3714755,LG_Centah,243,LG,84,LeafGuard,Tri State,North East,Legacy,Lead Aggregator,Angi,5.72307E+18,fffc115880945273c6bee3aceceffe0c9b2a872dd795d5336afef80d9beb35d3,exact,Pamela Garrett,millerbruce@example.org,millerbruce@example.org,2070496110,6619 Hall Rapid,South Patrickchester,FM,81793,USA,"[{""customer_id"":""3701466"",""system_id"":""LG_Centah""},{""customer_id"":""3714755"",""system_id"":""LG_Centah""}]",2,2024-07-01 10:44:18,2024-07-01 18:42:59,2024-07-08 18:24:05,2024-07-08 18:24:05,null,null,null,1,1,6,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""3714755""]","[""30536""]","[""Quoted""]","[""3714755""]",null,null,null,null,null,null,null,null,null,null,null,null
551212,UWD_LeadPerfection,STL,UWD,null,Universal Windows Direct,Saint Louis,None,Legacy,Lead Aggregator,Porch,2.65856E+18,fffc0821b1a67d004ab16b65e2730eedcef8b1eb4f3c2f10c36bb5f4e882aadf,no_match,Gina Pace,gibsonmark@example.org,gibsonmark@example.org,9392845679,32002 Silva Passage Suite 498,East Terrance,PA,45445,null,"[{""customer_id"":""492082"",""system_id"":""UWD_LeadPerfection""}]",1,2021-02-19 03:09:04,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3054380,LG_Centah,2694,LG,84,LeafGuard,Huntsville,South,Legacy,Canvassing,Canvassing,-1.56036E+18,fffbf8890ddb28409fbbe4b444c062e90ee70f9c614edd43f52d80b2ee927810,partial_email,Wesley Holmes,brianhunter@example.net,brianhunter@example.net,3153779599,465 Daniel Wells Apt. 730,Lake Jerry,RI,28437,USA,"[{""customer_id"":""3054380"",""system_id"":""LG_Centah""},{""customer_id"":""3054543"",""system_id"":""LG_Centah""}]",2,2022-04-19 21:22:16,2022-04-19 21:22:16,2022-04-21 14:05:48,null,null,null,null,1,1,1,null,null,null,null,null,null,null,null,null,null,"[""Canceled After Acknowledged""]","[""3054380""]","[""29441""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3d3b7f9-7021-ef11-840a-000d3a5d3aee,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,Window Install,null,null,null,null,Lead Aggregator,House Method Micro Site,-2.16145E+16,fffbed7384dfc5d9d9906cf3af52440e23b8574245211a7a2ca7dd05215e32df,no_match,Nicholas Cisneros,lindsay63@example.com,lindsay63@example.com,1508124739,03342 Nicole Stravenue Apt. 583,East Andrew,MP,34814,USA,"[{""customer_id"":""ecdf10f8-7021-ef11-840a-00224805ec6a"",""system_id"":""Champion_CE""}]",1,2024-06-03 06:17:40,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
054c82a4-46ad-e911-a970-000d3a59720a,Champion_CE,61e79fd8-a686-e911-a974-000d3a597bf5,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Richmond,East,Legacy,EV-ST FAIR 13,EV-ST FAIR 13,-7.97623E+18,fffbe968887f5da051e1828385d2a654de106524124094bb7a8dcd66284cde2a,no_match,Alisha Byrd,hpena@example.com,hpena@example.com,2896112233,559 Rowland Gardens Apt. 993,Kristinemouth,IA,07481,USA,"[{""customer_id"":""97cbc835-66ac-e911-a96c-000d3a597152"",""system_id"":""Champion_CE""}]",1,2019-07-23 12:37:40,2013-10-04 00:00:00,2013-11-25 00:00:00,null,null,null,null,1,1,52,null,null,null,null,null,null,null,null,null,null,"[""Early Prospect""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
adc013a1-cb51-eb11-a813-000d3a31ee79,Champion_CE,27e79fd8-a686-e911-a974-000d3a597bf5,CHMP,2cccded7-b590-e811-813e-3863bb348810,Champion,Atlanta,South East,Legacy,PC-18,PC-18,2.97698E+18,fffbe81a499dfdb78091793a3e0b8807dfd7c4391920808eacdf385db3a7aef7,no_match,Diana Martinez,fclark@example.com,fclark@example.com,8578725587,4969 Jamie Flats Suite 363,Ronaldfurt,OK,21106,USA,"[{""customer_id"":""50cde160-9b51-eb11-a813-000d3a361de9"",""system_id"":""Champion_CE""}]",1,2021-01-08 16:07:48,2020-09-21 00:00:00,2020-10-05 12:00:00,2020-10-05 12:00:00,2021-01-09 00:27:14,null,2020-11-04 00:00:00,1,1,14,1,1,21072,null,0,null,null,null,1,21072,"[""Won""]",[],[],"[""Won""]",[],"[""be4ccb69-1152-eb11-a813-000d3a3ab684""]","[""Michael Bradley""]",[],[],null,null,null,null,[],"[""be4ccb69-1152-eb11-a813-000d3a3ab684""]",[],[]
9f5718fd-d051-eb11-a813-000d3a3ab684,Champion_CE,27e79fd8-a686-e911-a974-000d3a597bf5,CHMP,e05e111f-b590-e811-8137-3863bb35bfb8,Champion,Atlanta,South East,Legacy,OL-Corp 06/15,OL-Corp 06/15,2.97698E+18,fffbe81a499dfdb78091793a3e0b8807dfd7c4391920808eacdf385db3a7aef7,no_match,Jacqueline Pierce,karenphillips@example.net,karenphillips@example.net,9567766575,0273 Brewer Knolls Apt. 488,Port Joshuabury,CT,16044,USA,"[{""customer_id"":""50cde160-9b51-eb11-a813-000d3a361de9"",""system_id"":""Champion_CE""}]",1,2021-01-08 16:46:07,2017-04-28 00:00:00,2017-05-22 14:00:00,2017-05-22 14:00:00,2021-01-09 00:33:27,null,2017-06-12 00:00:00,1,1,24,1,1,21418,null,0,null,null,null,1,21418,"[""Won""]",[],[],"[""Won""]",[],"[""036e7744-1252-eb11-a813-000d3a347b72""]","[""Christopher McIntyreC""]",[],[],null,null,null,null,[],"[""036e7744-1252-eb11-a813-000d3a347b72""]",[],[]
0Y0ZZ0kpQX8NJ2FAwRgXl,Apex_LOUPE,0I0AA08mGZyxEN7FP2Y5n,APEX,Windows,Apex,Indianapolis,None,Legacy,Canvassing,Internal Canvassing,-6.43387E+18,fffbe5ef1e1ec1be0a48724a404507f6594dadda3c403fb7e1fc2df962d1f393,no_match,Andrew Gonzalez,emilywright@example.net,emilywright@example.net,8404456690,826 Jeremy Summit Apt. 738,Sharpmouth,MA,11756,USA,"[{""customer_id"":""0C0ZZ0magBGE9qiEd16bl"",""system_id"":""Apex_LOUPE""}]",1,2017-06-17 19:48:38,2013-11-05 19:09:46,2017-06-17 19:48:39,null,null,null,null,1,1,1320,null,null,null,null,null,null,null,null,null,null,[],"[""050ZZ0akVNbrX8QCzX7Wk""]","[""0c0ZZ0QnWeAJyGVSVXLOk""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
c1e7ce4f-1f85-ee11-8179-0022480492a5,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 6 +,null,null,null,null,Lead Aggregator,Home Advisor,5.97845E+18,fffbe21484306e399c662b3bd161c1596ebb7ccd2321ec8e013fb4132d522b36,no_match,Cole Carrillo,cclark@example.net,cclark@example.net,4075536668,9090 Eric Isle Suite 636,New Paulfort,CT,43602,USA,"[{""customer_id"":""38259b4a-1f85-ee11-8179-0022480491f5"",""system_id"":""Champion_CE""}]",1,2023-11-17 08:00:04,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3b50fd87-8c27-ed11-9db1-00224806eb67,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 2,null,null,null,null,Lead Aggregator,Home Advisor,-7.39224E+18,fffbda0f0c89e8ffd0f7e1d6d67f6a9fb83bc5dbb4b2e53fad3749bfa759dcf9,exact,Jocelyn Kline,jacksonemily@example.org,jacksonemily@example.org,2316433481,58025 Myers Creek Apt. 867,South Stephanieborough,DC,27459,USA,"[{""customer_id"":""313d2f8a-8c27-ed11-9db1-00224806e40d"",""system_id"":""Champion_CE""},{""customer_id"":""641863"",""system_id"":""UWD_LeadPerfection""}]",2,2022-08-29 11:20:14,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
737472,UWD_LeadPerfection,CLE,UWD,Windows,Universal Windows Direct,Cleveland,None,Legacy,Lead Aggregator,Home Advisor,-7.39224E+18,fffbda0f0c89e8ffd0f7e1d6d67f6a9fb83bc5dbb4b2e53fad3749bfa759dcf9,exact,Robert Ortega,cassandracrosby@example.net,cassandracrosby@example.net,3027169385,7901 Lucas Motorway Suite 469,South John,MH,81468,null,"[{""customer_id"":""313d2f8a-8c27-ed11-9db1-00224806e40d"",""system_id"":""Champion_CE""},{""customer_id"":""641863"",""system_id"":""UWD_LeadPerfection""}]",2,2022-07-21 08:33:46,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
842960,UWD_LeadPerfection,PIT,UWD,Windows,Universal Windows Direct,Pittsburgh,None,2019,Lead Aggregator,Modernize Forms,-1.46818E+18,fffbd63ada8172c31537ea0ae21d30d3a9b11609d97ca3259a8d3dbb5c3a5627,no_match,Judith Bartlett,hollydavis@example.net,hollydavis@example.net,8413768151,567 Johnny Parkways,South Anthonymouth,MS,45544,null,"[{""customer_id"":""727314"",""system_id"":""UWD_LeadPerfection""}]",1,2023-07-04 10:40:23,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3326634,LG_Centah,2678,LG,84,LeafGuard,Atlanta,South,2018,Lead Aggregator,Modernize,9.76338E+17,fffbcbf8bb872ea04669f16a1bc85d2d3e44736eb54da476187e9c5a1673272d,no_match,Savannah Sanders,kingjenna@example.org,kingjenna@example.org,1183727422,124 Amanda Lock,North Emily,AL,89286,USA,"[{""customer_id"":""3326634"",""system_id"":""LG_Centah""}]",1,2023-05-23 15:40:26,2023-05-23 15:40:26,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3326634""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
a0fal000004cTB3AAM,YHIC_i360,Omaha,YHIC,Bath Remodel,Your Home Improvement Company,Omaha,Central,null,Internet,Website,6.88949E+18,fffbc998caed07aee69a4439acfcd74b1528568227ccf1dbc980ce974b695198,no_match,Jeremiah Thompson,staffordamanda@example.com,staffordamanda@example.com,1647090063,3310 Johnson Bridge,Loriland,IN,13162,USA,"[{""customer_id"":""001al00001jP8YGAA0"",""system_id"":""YHIC_i360""}]",1,2024-12-30 00:00:00,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3728761,LG_Centah,2706,LG,84,LeafGuard,Mobile,South,2021,Lead Aggregator,Modernize,6.64378E+17,fffbc7a8deb03cf47b5c25d49357e8520f5618b14c38d242805c4987e8bb9125,no_match,Sandra Jackson,bradleyhunt@example.com,bradleyhunt@example.com,8661331552,5063 Robinson Shoals,Debrastad,AZ,09326,USA,"[{""customer_id"":""3728761"",""system_id"":""LG_Centah""}]",1,2024-07-13 09:33:48,2024-07-13 09:33:48,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3728761""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
